"lang"
{
"Language"	"turkish"
"StickerKit_desc_cologne2014_teamdignitas_foil"	"
"
"[english]StickerKit_desc_cologne2014_teamdignitas_foil"	""
"StickerKit_cologne2014_teamldlc"	"Team LDLC.com | Köln 2014"
"[english]StickerKit_cologne2014_teamldlc"	"Team LDLC.com | Cologne 2014"
"StickerKit_desc_cologne2014_teamldlc"	"
"
"[english]StickerKit_desc_cologne2014_teamldlc"	""
"StickerKit_cologne2014_teamldlc_holo"	"Team LDLC.com (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_teamldlc_holo"	"Team LDLC.com (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_teamldlc_holo"	"
"
"[english]StickerKit_desc_cologne2014_teamldlc_holo"	""
"StickerKit_cologne2014_teamldlc_foil"	"Team LDLC.com (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_teamldlc_foil"	"Team LDLC.com (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_teamldlc_foil"	"
"
"[english]StickerKit_desc_cologne2014_teamldlc_foil"	""
"StickerKit_cologne2014_virtuspro"	"Virtus.Pro | Köln 2014"
"[english]StickerKit_cologne2014_virtuspro"	"Virtus.Pro | Cologne 2014"
"StickerKit_desc_cologne2014_virtuspro"	"
"
"[english]StickerKit_desc_cologne2014_virtuspro"	""
"StickerKit_cologne2014_virtuspro_holo"	"Virtus.Pro (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_virtuspro_holo"	"Virtus.Pro (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_virtuspro_holo"	"
"
"[english]StickerKit_desc_cologne2014_virtuspro_holo"	""
"StickerKit_cologne2014_virtuspro_foil"	"Virtus.Pro (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_virtuspro_foil"	"Virtus.Pro (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_virtuspro_foil"	"
"
"[english]StickerKit_desc_cologne2014_virtuspro_foil"	""
"StickerKit_cologne2014_copenhagenwolves"	"Copenhagen Wolves | Köln 2014"
"[english]StickerKit_cologne2014_copenhagenwolves"	"Copenhagen Wolves | Cologne 2014"
"StickerKit_desc_cologne2014_copenhagenwolves"	"
"
"[english]StickerKit_desc_cologne2014_copenhagenwolves"	""
"StickerKit_cologne2014_copenhagenwolves_holo"	"Copenhagen Wolves (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_copenhagenwolves_holo"	"Copenhagen Wolves (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_copenhagenwolves_holo"	"
"
"[english]StickerKit_desc_cologne2014_copenhagenwolves_holo"	""
"StickerKit_cologne2014_copenhagenwolves_foil"	"Copenhagen Wolves (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_copenhagenwolves_foil"	"Copenhagen Wolves (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_copenhagenwolves_foil"	"
"
"[english]StickerKit_desc_cologne2014_copenhagenwolves_foil"	""
"StickerKit_cologne2014_datteam"	"dAT team | Köln 2014"
"[english]StickerKit_cologne2014_datteam"	"dAT team | Cologne 2014"
"StickerKit_desc_cologne2014_datteam"	"
"
"[english]StickerKit_desc_cologne2014_datteam"	""
"StickerKit_cologne2014_datteam_holo"	"dAT team (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_datteam_holo"	"dAT team (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_datteam_holo"	"
"
"[english]StickerKit_desc_cologne2014_datteam_holo"	""
"StickerKit_cologne2014_datteam_foil"	"dAT team (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_datteam_foil"	"dAT team (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_datteam_foil"	"
"
"[english]StickerKit_desc_cologne2014_datteam_foil"	""
"StickerKit_cologne2014_epsilonesports"	"Epsilon eSports | Köln 2014"
"[english]StickerKit_cologne2014_epsilonesports"	"Epsilon eSports | Cologne 2014"
"StickerKit_desc_cologne2014_epsilonesports"	"
"
"[english]StickerKit_desc_cologne2014_epsilonesports"	""
"StickerKit_cologne2014_epsilonesports_holo"	"Epsilon eSports (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_epsilonesports_holo"	"Epsilon eSports (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_epsilonesports_holo"	"
"
"[english]StickerKit_desc_cologne2014_epsilonesports_holo"	""
"StickerKit_cologne2014_epsilonesports_foil"	"Epsilon eSports (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_epsilonesports_foil"	"Epsilon eSports (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_epsilonesports_foil"	"
"
"[english]StickerKit_desc_cologne2014_epsilonesports_foil"	""
"StickerKit_cologne2014_ibuypower"	"iBUYPOWER | Köln 2014"
"[english]StickerKit_cologne2014_ibuypower"	"iBUYPOWER | Cologne 2014"
"StickerKit_desc_cologne2014_ibuypower"	"
"
"[english]StickerKit_desc_cologne2014_ibuypower"	""
"StickerKit_cologne2014_ibuypower_holo"	"iBUYPOWER (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_ibuypower_holo"	"iBUYPOWER (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_ibuypower_holo"	"
"
"[english]StickerKit_desc_cologne2014_ibuypower_holo"	""
"StickerKit_cologne2014_ibuypower_foil"	"iBUYPOWER (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_ibuypower_foil"	"iBUYPOWER (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_ibuypower_foil"	"
"
"[english]StickerKit_desc_cologne2014_ibuypower_foil"	""
"StickerKit_cologne2014_londonconspiracy"	"London Conspiracy | Köln 2014"
"[english]StickerKit_cologne2014_londonconspiracy"	"London Conspiracy | Cologne 2014"
"StickerKit_desc_cologne2014_londonconspiracy"	"
"
"[english]StickerKit_desc_cologne2014_londonconspiracy"	""
"StickerKit_cologne2014_londonconspiracy_holo"	"London Conspiracy (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_londonconspiracy_holo"	"London Conspiracy (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_londonconspiracy_holo"	"
"
"[english]StickerKit_desc_cologne2014_londonconspiracy_holo"	""
"StickerKit_cologne2014_londonconspiracy_foil"	"London Conspiracy (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_londonconspiracy_foil"	"London Conspiracy (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_londonconspiracy_foil"	"
"
"[english]StickerKit_desc_cologne2014_londonconspiracy_foil"	""
"StickerKit_cologne2014_navi"	"Natus Vincere | Köln 2014"
"[english]StickerKit_cologne2014_navi"	"Natus Vincere | Cologne 2014"
"StickerKit_desc_cologne2014_navi"	"
"
"[english]StickerKit_desc_cologne2014_navi"	""
"StickerKit_cologne2014_navi_holo"	"Natus Vincere (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_navi_holo"	"Natus Vincere (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_navi_holo"	"
"
"[english]StickerKit_desc_cologne2014_navi_holo"	""
"StickerKit_cologne2014_navi_foil"	"Natus Vincere (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_navi_foil"	"Natus Vincere (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_navi_foil"	"
"
"[english]StickerKit_desc_cologne2014_navi_foil"	""
"StickerKit_cologne2014_titan"	"Titan | Köln 2014"
"[english]StickerKit_cologne2014_titan"	"Titan | Cologne 2014"
"StickerKit_desc_cologne2014_titan"	"
"
"[english]StickerKit_desc_cologne2014_titan"	""
"StickerKit_cologne2014_titan_holo"	"Titan (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_titan_holo"	"Titan (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_titan_holo"	"
"
"[english]StickerKit_desc_cologne2014_titan_holo"	""
"StickerKit_cologne2014_titan_foil"	"Titan (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_titan_foil"	"Titan (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_titan_foil"	"
"
"[english]StickerKit_desc_cologne2014_titan_foil"	""
"StickerKit_cologne2014_voxeminor"	"Vox Eminor | Köln 2014"
"[english]StickerKit_cologne2014_voxeminor"	"Vox Eminor | Cologne 2014"
"StickerKit_desc_cologne2014_voxeminor"	"
"
"[english]StickerKit_desc_cologne2014_voxeminor"	""
"StickerKit_cologne2014_voxeminor_holo"	"Vox Eminor (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_voxeminor_holo"	"Vox Eminor (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_voxeminor_holo"	"
"
"[english]StickerKit_desc_cologne2014_voxeminor_holo"	""
"StickerKit_cologne2014_voxeminor_foil"	"Vox Eminor (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_voxeminor_foil"	"Vox Eminor (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_voxeminor_foil"	"
"
"[english]StickerKit_desc_cologne2014_voxeminor_foil"	""
"StickerKit_cologne2014_wolf"	"MTS GameGod Wolf | Köln 2014"
"[english]StickerKit_cologne2014_wolf"	"MTS GameGod Wolf | Cologne 2014"
"StickerKit_desc_cologne2014_wolf"	"
"
"[english]StickerKit_desc_cologne2014_wolf"	""
"StickerKit_cologne2014_wolf_holo"	"MTS GameGod Wolf (Holo) | Köln 2014"
"[english]StickerKit_cologne2014_wolf_holo"	"MTS GameGod Wolf (Holo) | Cologne 2014"
"StickerKit_desc_cologne2014_wolf_holo"	"
"
"[english]StickerKit_desc_cologne2014_wolf_holo"	""
"StickerKit_cologne2014_wolf_foil"	"MTS GameGod Wolf (Parlak) | Köln 2014"
"[english]StickerKit_cologne2014_wolf_foil"	"MTS GameGod Wolf (Foil) | Cologne 2014"
"StickerKit_desc_cologne2014_wolf_foil"	"
"
"[english]StickerKit_desc_cologne2014_wolf_foil"	""
"StickerKit_cologne2014_esl_a"	"ESL One Köln 2014 (Mavi)"
"[english]StickerKit_cologne2014_esl_a"	"ESL One Cologne 2014 (Blue)"
"StickerKit_desc_cologne2014_esl_a"	"
"
"[english]StickerKit_desc_cologne2014_esl_a"	""
"StickerKit_cologne2014_esl_b"	"ESL One Köln 2014 (Kırmızı)"
"[english]StickerKit_cologne2014_esl_b"	"ESL One Cologne 2014 (Red)"
"StickerKit_desc_cologne2014_esl_b"	"
"
"[english]StickerKit_desc_cologne2014_esl_b"	""
"StickerKit_cologne2014_esl_c"	"ESL One Köln 2014 (Altın)"
"[english]StickerKit_cologne2014_esl_c"	"ESL One Cologne 2014 (Gold)"
"StickerKit_desc_cologne2014_esl_c"	"
"
"[english]StickerKit_desc_cologne2014_esl_c"	""
"SFUI_Store_Hint_crate_sticker_pack_Cologne2014_01"	"Bu kilitsiz kapsül sınırlı bir süre için geçerlidir."
"[english]SFUI_Store_Hint_crate_sticker_pack_Cologne2014_01"	"This lockless capsule is available for a limited time."
"SFUI_Store_Hint_crate_sticker_pack_Cologne2014_02"	"Bu kilitsiz kapsül sınırlı bir süre için geçerlidir."
"[english]SFUI_Store_Hint_crate_sticker_pack_Cologne2014_02"	"This lockless capsule is available for a limited time."
"SFUI_InvTooltip_TournamentTag"	"Turnuva"
"[english]SFUI_InvTooltip_TournamentTag"	"Tournament"
"SFUI_InvTooltip_TournamentTeamTag"	"Takım"
"[english]SFUI_InvTooltip_TournamentTeamTag"	"Team"
"CSGO_Watch_Cat_Tournament_4"	"Köln 2014"
"[english]CSGO_Watch_Cat_Tournament_4"	"Cologne 2014"
"CSGO_Watch_Tournament_Desc_4"	"ESL One Köln 2014 CS:GO Şampiyonluğu, ESL'nin $250,000'lık topluluk destekli ödül havuzuna sahip ikinci Counter-Strike turnuvasıydı. Turnuva 14 - 17 Ağustos tarihleri arasında, Almanya Köln'de gerçekleşti."
"[english]CSGO_Watch_Tournament_Desc_4"	"The ESL One Cologne 2014 CS:GO Championship was the second ESL’s Counter-Strike tournament featuring a $250,000 community-funded prize pool. The tournament took place from August 14th to 17th in Cologne, Germany."
"CSGO_Watch_Tournament_Info_4"	"Konum: Köln, Almanya \n14 - 17 Ağustos"
"[english]CSGO_Watch_Tournament_Info_4"	"Location: Cologne, Germany \nAugust 14th - 17th"
"CSGO_Watch_NoMatch_Tournament_4"	"ESL One Köln 2014 maçları burada listelenecektir.\nŞu anda canlı veya indirilebilir herhangi bir maç bulunmamaktadır."
"[english]CSGO_Watch_NoMatch_Tournament_4"	"ESL One Cologne 2014 matches will be listed here.\nThere are no live matches or downloadable matches available at this time."
"CSGO_Watch_Loading_Tournament_4"	"ESL One Köln 2014 maçları yükleniyor..."
"[english]CSGO_Watch_Loading_Tournament_4"	"Loading ESL One Cologne 2014 matches..."
"CSGO_Watch_Tournament_Info_Link"	"Turnuva Bilgisi"
"[english]CSGO_Watch_Tournament_Info_Link"	"Tournament Info"
"CSGO_Watch_Tournament_Market_Link2"	"Steam Topluluk Pazarı'ndaki Takım Çıkartmaları"
"[english]CSGO_Watch_Tournament_Market_Link2"	"Team Stickers on the Steam Community Market"
"CSGO_Watch_PickEm_Rules"	"Seçim Kuralları"
"[english]CSGO_Watch_PickEm_Rules"	"Pick'Em Rules"
"CSGO_Watch_PickEm_Leaderboards"	"Seçim Sıralama Listesi"
"[english]CSGO_Watch_PickEm_Leaderboards"	"Pick'Em Leaderboard"
"CSGO_Watch_PickEm_Alert_Picks_Open"	"Seçimleri Yap"
"[english]CSGO_Watch_PickEm_Alert_Picks_Open"	"Make Picks"
"CSGO_PickEm_Title_Tournament_4"	"KÖLN 2014 TAKIM SEÇİM"
"[english]CSGO_PickEm_Title_Tournament_4"	"PLAY THE COLOGNE 2014"
"CSGO_PickEm_Title"	"Seçim Mücadelesi"
"[english]CSGO_PickEm_Title"	"Pick'Em Challenge"
"CSGO_PickEm_Desc_Tournament_4"	"<li>ESL One Köln 2014 takım çıkartmalarını kullanarak doğru seçimleri yap ve ödül rozetini kazan.</li><li>Her bir maç başlamadan önce seçimlerini yaptığından emin ol.</li>"
"[english]CSGO_PickEm_Desc_Tournament_4"	"<li>Use the ESL One Cologne 2014 team stickers to make correct picks and earn points towards trophy badge.</li><li>Be sure to make your picks before the start of each match.</li>"
"CSGO_PickEm_Score_Title"	"Toplam Puan"
"[english]CSGO_PickEm_Score_Title"	"Total Points"
"CSGO_PickEm_Trophy_Title"	"Seçim Ödülü Durumu"
"[english]CSGO_PickEm_Trophy_Title"	"Pick'Em Trophy Status"
"CSGO_PickEm_Trophy_Status"	"%s2 için %s1 puan gerekiyor"
"[english]CSGO_PickEm_Trophy_Status"	"%s1 away from %s2"
"CSGO_PickEm_Trophy_Status_Gold"	"Tebrikler!"
"[english]CSGO_PickEm_Trophy_Status_Gold"	"Congratulations!"
"CSGO_PickEm_No_Pick"	"Seçimini Yap"
"[english]CSGO_PickEm_No_Pick"	"Make Your Pick"
"CSGO_PickEm_Correct"	"Doğru Seçim"
"[english]CSGO_PickEm_Correct"	"Correct Pick"
"CSGO_PickEm_Inorrect"	"Yanlış Seçim"
"[english]CSGO_PickEm_Inorrect"	"Incorrect Pick"
"CSGO_PickEm_MatchStarted"	"Maç Başladı"
"[english]CSGO_PickEm_MatchStarted"	"Match Started"
"CSGO_PickEm_Advance"	"Kazandı!"
"[english]CSGO_PickEm_Advance"	"Winner!"
"CSGO_PickEm_Confirm_Pick"	"Seçimi Onayla"
"[english]CSGO_PickEm_Confirm_Pick"	"Confirm Pick"
"CSGO_PickEm_Make_Pick"	"Seçim Yap"
"[english]CSGO_PickEm_Make_Pick"	"Make Pick"
"CSGO_PickEm_Use_Stricker"	"Çıkartma Yerleştir"
"[english]CSGO_PickEm_Use_Stricker"	"Place Sticker"
"CSGO_PickEm_Get_Stricker"	"Çıkartma Al"
"[english]CSGO_PickEm_Get_Stricker"	"Get Sticker"
"CSGO_PickEm_Remove_Pick"	"Kaldır"
"[english]CSGO_PickEm_Remove_Pick"	"Remove"
"CSGO_PickEm_Trophy_level_Bronze"	"Bronz"
"[english]CSGO_PickEm_Trophy_level_Bronze"	"Bronze"
"CSGO_PickEm_Trophy_level_Silver"	"Gümüş"
"[english]CSGO_PickEm_Trophy_level_Silver"	"Silver"
"CSGO_PickEm_Trophy_level_Gold"	"Altın"
"[english]CSGO_PickEm_Trophy_level_Gold"	"Gold!"
"CSGO_PickEm_Team_TBD"	"Belirlenecek"
"[english]CSGO_PickEm_Team_TBD"	"To Be Determined"
"CSGO_PickEm_Pick_Confirmed"	"Seçim Onaylandı"
"[english]CSGO_PickEm_Pick_Confirmed"	"Pick Confirmed"
"CSGO_PickEm_Group_A"	"Grup A"
"[english]CSGO_PickEm_Group_A"	"Group A"
"CSGO_PickEm_Group_B"	"Grup B"
"[english]CSGO_PickEm_Group_B"	"Group B"
"CSGO_PickEm_Group_C"	"Grup C"
"[english]CSGO_PickEm_Group_C"	"Group C"
"CSGO_PickEm_Group_D"	"Grup D"
"[english]CSGO_PickEm_Group_D"	"Group D"
"CSGO_PickEm_QuaterFinals"	"Çeyrek Finaller"
"[english]CSGO_PickEm_QuaterFinals"	"Quarterfinals"
"CSGO_PickEm_SemiFinals"	"Yarı Finaller"
"[english]CSGO_PickEm_SemiFinals"	"Semifinals"
"CSGO_PickEm_GrandFinals"	"Büyük Final"
"[english]CSGO_PickEm_GrandFinals"	"Grand Final"
"CSGO_PickEm_Confirmed_Tooltip"	"Seçiminin doğru olup olmadığını %s1 Ağustos'taki maç günü bitince gör."
"[english]CSGO_PickEm_Confirmed_Tooltip"	"See if your pick was correct on the %s1 after the match day is complete."
"CSGO_PickEm_Points_Earned"	"%s1 Puan Kazanıldı"
"[english]CSGO_PickEm_Points_Earned"	"%s1 Points Earned"
"CSGO_PickEm_Points_Possible"	"%s1 Puan Değerinde"
"[english]CSGO_PickEm_Points_Possible"	"Worth %s1 Points"
"CSGO_PickEm_Watch_Tab"	"Seçim Mücadelesi'ni Oyna"
"[english]CSGO_PickEm_Watch_Tab"	"Play the Pick'Em Challenge"
"CSGO_PickEm_Marketplace"	"Pazar'dan Satın Al"
"[english]CSGO_PickEm_Marketplace"	"Buy From Market"
"CSGO_PickEm_Apply_Title"	"<b><font color='#FFFFFF'>%s1</font></b> takım seçimini onayla"
"[english]CSGO_PickEm_Apply_Title"	"Confirm <b><font color='#FFFFFF'>%s1</font></b> as your pick"
"CSGO_PickEm_Remove_Title"	"<b><font color='#FFFFFF'>%s1</font></b> - <b><font color='#FFFFFF'>%s2</font></b> seçimini kaldır"
"[english]CSGO_PickEm_Remove_Title"	"Remove <b><font color='#FFFFFF'>%s1</font></b> as a <b><font color='#FFFFFF'>%s2</font></b> pick"
"CSGO_PickEm_Apply_Warning"	"Seçim yapmak çıkartmayı kilitleyecek.\nÇıkartma etkinlik etabının sonuna kadar kullanılamayacak veya takaslanamayacak.\nBu seçimi daha sonraki bir zamanda kaldırmak çıkartmanın kilidini kaldırmayacak."
"[english]CSGO_PickEm_Apply_Warning"	"Making a pick will lock this sticker.\nIt will be unusable and untradable until the end of the event stage.\nRemoving this pick at a later time will not undo the lock."
"CSGO_PickEm_Market_Warning_4"	"Bu seçimi yapabilmek için bu takımın Köln 2014 çıkartmasına ihtiyacın var.\nÇıkartmayı Steam Topluluk Pazarı'ndan satın alabilirsin."
"[english]CSGO_PickEm_Market_Warning_4"	"You need this team's Cologne 2014 sticker to make this pick.\nYou can purchase a sticker on the Steam Community Market."
"CSGO_PickEm_Remove_Warning"	"Bu seçimi kaldırmak çıkartmayı silmeyecek.\nYine de çıkartma etkinlik etabının sonuna kadar kullanılamayacak veya takaslanamayacak."
"[english]CSGO_PickEm_Remove_Warning"	"Removing this pick will not delete the sticker.\nHowever it will still remain unusable and untradable until the end of the event stage."
"CSGO_PickEm_HasSticker"	"Çıkartma Var"
"[english]CSGO_PickEm_HasSticker"	"Have Sticker"
"CSGO_PickEm_Pick_TimeOut"	"Tahmin güncellenemedi.\nLütfen daha sonra tekrar dene."
"[english]CSGO_PickEm_Pick_TimeOut"	"Unable to update prediction.\nPlease try again later."
"CSGO_PickEm_Leaderboards_Inactive"	"Seçim Arkadaş Sıralama Listesi\nturnuva başladığı zaman aktif olacaktır."
"[english]CSGO_PickEm_Leaderboards_Inactive"	"Pick'Em Friends Leaderboard will be active\nonce the tournament starts."
"CSGO_PickEm_Rules_Body"	"<b>2014 Köln Seçim Mücadelesine Hoş Geldin!</b>\n\nAmacın turnuva ilerledikçe kazanacak takımı doğru seçerek puan elde etmek. Toplamda 100 elde edilebilecek 100 puan var ve Bronz, Gümüş veya Altın Seçim Mücadelesi Ödülü sırasıyla 25, 50 veya 75 puan elde ederek kazanılacaktır. Seçim Mücadelesi Ödülleri CS:GO avatarında ve Steam profilinde gösterilebilen rozetlerdir. Ödül kazanmaya ek olarak Seçim Arkadaş Sıralama Listesinde arkadaşlarınla rekabet edebilirsin.\n\nEtkinliğin her günü 25 puan elde etme imkanı sağlar: 24'ü doğru seçimler için ve 1'i sadece oynadığın için.\n\nTurnuvanın herhangi bir aşamasında seçim yapmak için, seçilmiş takımın kullanılmamış çıkartmasına sahip olman gerekmekte. Çıkartmaları ESL One Köln 2014 Çıkartma Kapsüllerinden veya Steam Topluluk Pazarı'ndan elde edebilirsin.\n\nBir adet takım çıkartması o takımı etkinlik boyunca seçmeye yeterlidir.\n\nBir takım çıkartmasını seçimde kullanmak çıkartmayı o gün için kilitleyecektir. Bir sonraki güne kadar kullanılamaz veya takaslanamaz. Seçimi iptal etmek çıkartmanın kilidini açmaz. Etkinlik günü bitene kadar kullanılamaz ve takaslanamaz halde olacaktır. Etkinlik günü bittiğinde, kilitlenmiş çıkartmaların kilidi açılacak ve kullanılabilir ve takaslanabilir hale gelecek.\n\n1. Gün ( Ağustosun 14'ü ) Sekiz grubun etap maçlarını kazanacak takımları seç. Her doğru seçim 3 puan değerindedir.\n2. Gün ( Ağustosun 15'i ) Çeyrek Finale yükselecek sekiz takımı seç. Her doğru seçim 3 puan değerindedir.\n3. Gün ( Ağustosun 16'sı ) Yarı finale yükselecek dört takımı seç. Her doğru seçim 6 puan değerindedir.\n4. Gün ( Ağustosun 17'si ) Büyük Finale çıkacak iki takımı ve büyük finali kazanacak takımı seç. Her doğru seçim 8 puan değerindedir.\n\nHer gün sadece oynadığın için ek bir puan kazanırsın.\n\nTurnuvalar tamamlandığında ödüller verilecektir."
"[english]CSGO_PickEm_Rules_Body"	"<b>Welcome to The Cologne 2014 Pick'Em Challenge!</b>\n\nYour goal is to score as many points as possible by correctly picking the winning teams as the tournament progresses. There are a total of 100 points to score and a Bronze, Silver, or Gold Pick'Em Challenge Trophy will be awarded for scoring 25, 50, or 75 points, respectively. Pick'Em Challenge Trophies are badges that are displayable on your CS:GO avatar and on your Steam profile. In addition to winning a trophy you can compete with your friends on the Pick'Em Friends Leaderboard.\n\nEach day of the event provides an opportunity to score 25 points: 24 for correct picks and 1 just for playing.\n\nTo make a pick during any stage of the tournament, you must own an unused sticker for the picked team. You can get stickers from ESL One Cologne 2014 Sticker capsules or from the Steam Community Market.\n\nA single team sticker is sufficient for picking that team multiple times throughout the event.\n\nUsing a team sticker to make a pick will lock the sticker for the day. It will not be usable or tradable until the next day. Undoing a pick will not unlock the sticker. It will still be unusable and untradable until the event day is complete. Once the event day is complete, locked stickers will unlock and be usable and tradable.\n\nDay 1 ( Aug 14th ) Pick the winner of each of eight group stage matches. Each correct pick is worth 3 points.\nDay 2 ( Aug 15th ) Pick the eight teams that will advance to the quarterfinals. Each correct pick is worth 3 points.\nDay 3 ( Aug 16th ) Pick the four teams that will advance to the semifinals. Each correct pick is worth 6 points.\nDay 4 ( Aug 17th ) Pick the two teams that will advance to the grand finals and the one team that will win the grand finals. Each correct pick is worth 8 points.\n\nOn each day you can earn an additional point just for playing.\n\nTrophies will be awarded after the tournament is complete."
"SFUIHUD_Spectate_Predictions"	"Seçim Tahminleri"
"[english]SFUIHUD_Spectate_Predictions"	"Pick'Em Predictions"
"DriveWay"	"Araba Yolu"
"[english]DriveWay"	"Driveway"
"CSGO_Operation_Leaderboard_Pickem"	"Köln 2014 Seçim Mücadelesi Sıralama Listesi"
"[english]CSGO_Operation_Leaderboard_Pickem"	"Cologne 2014 Pick'Em Challenge Leaderboard"
"CSGO_Operation_Leaderboard_Pickem_Friends"	"ARKADAŞLAR"
"[english]CSGO_Operation_Leaderboard_Pickem_Friends"	"FRIENDS"
"CSGO_Operation_Leaderboard_Pickem_Points"	"PUANLAR"
"[english]CSGO_Operation_Leaderboard_Pickem_Points"	"POINTS"
"CSGO_official_leaderboard_pickem_eslcologne2014"	"Seçim Mücadelesi"
"[english]CSGO_official_leaderboard_pickem_eslcologne2014"	"Pick'Em Challenge"
"CSGO_CollectibleCoin_Cologne2014_Champion"	"ESL One Köln 2014'te Şampiyon"
"[english]CSGO_CollectibleCoin_Cologne2014_Champion"	"Champion at ESL One Cologne 2014"
"CSGO_CollectibleCoin_Cologne2014_Champion_Desc"	"Bu şampiyonluk ödülü ESL One Köln 2014 CS:GO Şampiyonası'nın Şampiyonuna verilmiştir."
"[english]CSGO_CollectibleCoin_Cologne2014_Champion_Desc"	"This championship trophy was awarded to the Champion at The ESL One Cologne 2014 CS:GO Championship."
"CSGO_CollectibleCoin_Cologne2014_Finalist"	"ESL One Köln 2014 Finalisti"
"[english]CSGO_CollectibleCoin_Cologne2014_Finalist"	"Finalist at ESL One Cologne 2014"
"CSGO_CollectibleCoin_Cologne2014_Finalist_Desc"	"Bu şampiyonluk ödülü ESL One Köln 2014 CS:GO Şampiyonası'nın Finalistine verilmiştir."
"[english]CSGO_CollectibleCoin_Cologne2014_Finalist_Desc"	"This championship trophy was awarded to the Finalist at The ESL One Cologne 2014 CS:GO Championship."
"CSGO_CollectibleCoin_Cologne2014_SemiFinalist"	"ESL One Köln 2014 Yarı Finalisti"
"[english]CSGO_CollectibleCoin_Cologne2014_SemiFinalist"	"Semifinalist at ESL One Cologne 2014"
"CSGO_CollectibleCoin_Cologne2014_SemiFinalist_Desc"	"Bu şampiyonluk ödülü ESL One Köln 2014 CS:GO Şampiyonası'nın Yarı Finalistine verilmiştir."
"[english]CSGO_CollectibleCoin_Cologne2014_SemiFinalist_Desc"	"This championship trophy was awarded to the Semifinalist at The ESL One Cologne 2014 CS:GO Championship."
"CSGO_CollectibleCoin_Cologne2014_QuarterFinalist"	"ESL One Köln 2014 Çeyrek Finalisti"
"[english]CSGO_CollectibleCoin_Cologne2014_QuarterFinalist"	"Quarterfinalist at ESL One Cologne 2014"
"CSGO_CollectibleCoin_Cologne2014_QuarterFinalist_Desc"	"Bu şampiyonluk ödülü ESL One Köln 2014 CS:GO Şampiyonası'nın Çeyrek Finalistine verilmiştir."
"[english]CSGO_CollectibleCoin_Cologne2014_QuarterFinalist_Desc"	"This championship trophy was awarded to the Quarterfinalist at The ESL One Cologne 2014 CS:GO Championship."
"CSGO_CollectibleCoin_Cologne2014_PickEmBronze"	"Bronz Köln 2014 Seçim Ödülü"
"[english]CSGO_CollectibleCoin_Cologne2014_PickEmBronze"	"Bronze Cologne 2014 Pick'Em Trophy"
"CSGO_CollectibleCoin_Cologne2014_PickEmBronze_Desc"	"Bu bronz ödül ESL One Köln 2014 Seçim Mücadelesi sırasında verildi."
"[english]CSGO_CollectibleCoin_Cologne2014_PickEmBronze_Desc"	"This bronze trophy was awarded during the ESL One Cologne 2014 Pick'Em Challenge."
"CSGO_CollectibleCoin_Cologne2014_PickEmSilver"	"Gümüş Köln 2014 Seçim Ödülü"
"[english]CSGO_CollectibleCoin_Cologne2014_PickEmSilver"	"Silver Cologne 2014 Pick'Em Trophy"
"CSGO_CollectibleCoin_Cologne2014_PickEmSilver_Desc"	"Bu gümüş ödül ESL One Köln 2014 Seçim Mücadelesi sırasında verildi."
