"lang"
{
"Language" "brazilian"
		
		"CSGO_operation_minutes_played"			"Tempo*"
		"CSGO_operation_wins"					"Vitórias"
		"CSGO_operation_kills"					"Vítimas"
		"CSGO_operation_hsp"					"% de tiros na cabeça"
		"CSGO_operation_3k"						"Rodadas com 3 vítimas"
		"CSGO_operation_4k"						"Rodadas com 4 vítimas"
		"CSGO_operation_5k"						"Rodadas com 5 vítimas"
		"CSGO_operation_mvps"					"Estrelas de destaque"

		"CSGO_competitive_private"				"*Essas estatísticas são privadas e não são visíveis por outros jogadores"
		
		"CSGO_Operation_Leaderboard_TitleActive"	"CLASSIFICAÇÕES DE AMIGOS"
		"CSGO_Operation_Leaderboard_Title_WarGames"	"JOGOS DE GUERRA: CLASSIFICAÇÕES DOS AMIGOS"
		"CSGO_Operation_Leaderboard_Desc_Active"	"A tabela de classificações usa dados do seu <b>desempenho Competitivo</b> e dos seus amigos em <b>mapas da Campanha Ativa</b> em partidas Competitivas oficiais durante esta operação." 
		"CSGO_Operation_Leaderboard_Desc_Op"		"A tabela de classificações usa dados do seu <b>desempenho Competitivo</b> e dos seus amigos em <b>mapas da operação</b> em partidas Competitivas oficiais durante a mesma." 
		"CSGO_Operation_Leaderboard_Desc_2v2"	"A tabela de classificações se baseia no <b>desempenho no modo Braço Direito</b> seu e dos seus amigos em partidas Competitivas oficiais durante a operação." 
		"CSGO_Operation_Leaderboard_Desc_5v5"	"A tabela de classificações se baseia no <b>desempenho no modo Perito em Armas</b> seu e dos seus amigos em partidas Competitivas oficiais durante a operação." 
		"CSGO_Operation_Leaderboard_Desc_Xp"	"A tabela de classificações se baseia no desempenho seu e dos seus amigos em partidas oficiais durante a operação." 
		"CSGO_Operation_Leaderboard_Total_Xp"	"<b>%s1:</b> XP total obtida"
		"CSGO_Operation_Leaderboard_Total_Stars"	"<b>%s1:</b> Estrelas de desafio obtidas"
		"CSGO_Operation_Leaderboard_Skill_2v2"	"Grupo de Habilidade (Braço Direito)"
		"CSGO_Operation_Leaderboard_Skill_5v5"	"Grupo de Habilidade (Perito em Armas)"
		

		"CSGO_Operation_Leaderboard_Friends"	"Nome"
		"CSGO_Operation_Leaderboard_Type"		"Classificações"
		"CSGO_Operation_Leaderboard_Prev"		"Anterior"
		"CSGO_Operation_Leaderboard_Next"		"Próximo"
		"CSGO_Operation_Leaderboard_Active"		"Classificações de amigos"
		"CSGO_Operation_Leaderboard_Op"		    "Classificações de amigos: mapas da operação"
		"CSGO_Operation_Leaderboard_2v2"		"Classificações de amigos (Braço Direito)"
		"CSGO_Operation_Leaderboard_5v5"		"Classificações de amigos (Perito em Armas)"
		"CSGO_Operation_Leaderboard_xp"			"Classificações de XP obtida"
		"CSGO_Operation_Leaderboard_Pickem"		"Classificações do Bolão — Colônia 2014"
		"CSGO_Operation_Leaderboard_Pickem_Friends"		"AMIGOS"
		"CSGO_Operation_Leaderboard_Pickem_Points"		"PONTOS"
		"CSGO_Operation_Leaderboard_Pickem_Percent"		"CLASSIF. GLOBAL"
		
		"CSGO_official_leaderboard_season_3_hours_cm"	"Horas de jogo"
		"CSGO_official_leaderboard_season_3_wins_cm"	"Vitórias"
		"CSGO_official_leaderboard_season_3_kills_cm"	"Vítimas"
		"CSGO_official_leaderboard_season_3_hsp_cm"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_3_mvps_cm"	"Estrelas de destaque"
		"CSGO_official_leaderboard_season_3_points"		"Missões cumpridas*"
		"CSGO_official_leaderboard_season_3_hours_op"	"Horas de jogo"
		"CSGO_official_leaderboard_season_3_wins_op"	"Vitórias"	
		"CSGO_official_leaderboard_season_3_kills_op"	"Vítimas"
		"CSGO_official_leaderboard_season_3_hsp_op"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_3_mvps_op"	"Estrelas de destaque"
		"CSGO_official_leaderboard_pickem_eslcologne2014"	"Bolão"
		"CSGO_official_leaderboard_pickem_dhw2014"	        "Bolão — DreamHack 2014"
		"CSGO_official_leaderboard_pickem_kat2015"	        "Bolão — Katowice 2015"
		"CSGO_official_leaderboard_pickem_eslcologne2015"	"Bolão — Colônia 2015"
		"CSGO_official_leaderboard_pickem_cluj2015_fantasy"	"Equipe dos Sonhos — Cluj-Napoca 2015"
		"CSGO_official_leaderboard_pickem_cluj2015_team"	"Bolão — Cluj-Napoca 2015"
		"CSGO_official_leaderboard_pickem_columbus2016_fantasy"	"Equipe dos Sonhos — Columbus 2016"
		"CSGO_official_leaderboard_pickem_columbus2016_team"	"Bolão — Columbus 2016"
		"CSGO_official_leaderboard_pickem_cologne2016_fantasy"	"Equipe dos Sonhos — Colônia 2016"
		"CSGO_official_leaderboard_pickem_cologne2016_team"	"Bolão — Colônia 2016"
		"CSGO_official_leaderboard_pickem_atlanta2017_team"	"Bolão — Atlanta 2017"
		"CSGO_official_leaderboard_pickem_krakow2017_team"	"Bolão — Cracóvia 2017"
		"CSGO_official_leaderboard_pickem_boston2018_team"	"Bolão — Boston 2018"
		"CSGO_official_leaderboard_pickem_london2018_team"	"Bolão — Londres 2018"
		"CSGO_official_leaderboard_pickem_katowice2019_team"	"Bolão — Katowice 2019"
		"CSGO_official_leaderboard_pickem_berlin2019_team"	"Bolão — Berlim 2019"
		"CSGO_official_leaderboard_pickem_stockh2021_team"	"Bolão — Estocolmo 2021"
		"CSGO_official_leaderboard_pickem_antwerp2022_team"	"Bolão — Antuérpia 2022"
		"CSGO_official_leaderboard_pickem_rio2022_team"	"Bolão — Rio 2022"
		"CSGO_official_leaderboard_pickem_paris2023_team"	"Bolão — Paris 2023"
		"CSGO_official_leaderboard_season_3_points_desc"	"*\"Missões cumpridas\" refere-se a todas as missões cumpridas durante a Operação Libertação."
		"CSGO_official_leaderboard_season_4_points_desc"	"*\"Missões cumpridas\" refere-se a todas as missões cumpridas durante a Operação Vanguarda."
		"CSGO_official_leaderboard_season_5_points_desc"	"*\"Missões cumpridas\" refere-se a todas as missões cumpridas durante a Operação Cão de Caça."
		"CSGO_official_leaderboard_season_6_points_desc"	"*\"Missões cumpridas\" refere-se a todas as missões cumpridas durante a Operação Fogo Selvagem."
		"CSGO_official_leaderboard_season_7_points_desc"	"*\"Missões cumpridas\" refere-se a todas as missões cumpridas durante a Operação Hidra."
		
		"CSGO_Operation_Leaderboard_Loading"			"Carregando classificações..."
		"CSGO_Operation_Leaderboard_Loading_Type"		"Carregando classificações da %s1..."
		"CSGO_Operation_Leaderboard_NoData"				"Não há dados disponíveis para\nclassificações da %s1"
		"CSGO_Operation_Leaderboard_NoPicksLoaded"		"Nenhum dado encontrado para esta tabela"
		
		//Vanguard
		"CSGO_official_leaderboard_season_4_hours_cm"	"Horas de jogo"
		"CSGO_official_leaderboard_season_4_wins_cm"	"Vitórias"
		"CSGO_official_leaderboard_season_4_kills_cm"	"Vítimas"
		"CSGO_official_leaderboard_season_4_hsp_cm"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_4_mvps_cm"	"Estrelas de destaque"
		"CSGO_official_leaderboard_season_4_points"		"Missões cumpridas*"
		"CSGO_official_leaderboard_season_4_hours_op"	"Horas de jogo"
		"CSGO_official_leaderboard_season_4_wins_op"	"Vitórias"	
		"CSGO_official_leaderboard_season_4_kills_op"	"Vítimas"
		"CSGO_official_leaderboard_season_4_hsp_op"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_4_mvps_op"	"Estrelas de destaque"
		
		//06
		"CSGO_official_leaderboard_season_5_hours_cm"	"Horas de jogo"
		"CSGO_official_leaderboard_season_5_wins_cm"	"Vitórias"
		"CSGO_official_leaderboard_season_5_kills_cm"	"Vítimas"
		"CSGO_official_leaderboard_season_5_hsp_cm"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_5_mvps_cm"	"Estrelas de destaque"
		"CSGO_official_leaderboard_season_5_points"		"Missões cumpridas*"
		"CSGO_official_leaderboard_season_5_hours_op"	"Horas de jogo"
		"CSGO_official_leaderboard_season_5_wins_op"	"Vitórias"	
		"CSGO_official_leaderboard_season_5_kills_op"	"Vítimas"
		"CSGO_official_leaderboard_season_5_hsp_op"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_5_mvps_op"	"Estrelas de destaque"
		
		//07
		"CSGO_official_leaderboard_season_6_hours_cm"	"Horas de jogo"
		"CSGO_official_leaderboard_season_6_wins_cm"	"Vitórias"
		"CSGO_official_leaderboard_season_6_kills_cm"	"Vítimas"
		"CSGO_official_leaderboard_season_6_hsp_cm"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_6_mvps_cm"	"Estrelas de destaque"
		"CSGO_official_leaderboard_season_6_points"		"Missões cumpridas*"
		"CSGO_official_leaderboard_season_6_hours_op"	"Horas de jogo"
		"CSGO_official_leaderboard_season_6_wins_op"	"Vitórias"	
		"CSGO_official_leaderboard_season_6_kills_op"	"Vítimas"
		"CSGO_official_leaderboard_season_6_hsp_op"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_6_mvps_op"	"Estrelas de destaque"

		//08
		"CSGO_official_leaderboard_season_7_hours_cm"	"Horas de jogo"
		"CSGO_official_leaderboard_season_7_wins_cm"	"Vitórias"
		"CSGO_official_leaderboard_season_7_kills_cm"	"Vítimas"
		"CSGO_official_leaderboard_season_7_hsp_cm"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_7_mvps_cm"	"Estrelas de destaque"
		"CSGO_official_leaderboard_season_7_points"		"Missões cumpridas*"
		"CSGO_official_leaderboard_season_7_hours_op"	"Horas de jogo"
		"CSGO_official_leaderboard_season_7_wins_op"	"Vitórias"	
		"CSGO_official_leaderboard_season_7_kills_op"	"Vítimas"
		"CSGO_official_leaderboard_season_7_hsp_op"		"% de tiros na cabeça"
		"CSGO_official_leaderboard_season_7_mvps_op"	"Estrelas de destaque"
		"CSGO_official_leaderboard_season_7_2v2_wins"	"Vitórias no modo"
		"CSGO_official_leaderboard_season_7_2v2_rank"	"Class. em Braço Direito"	
		"CSGO_official_leaderboard_season_7_5v5_wins"	"Vitórias no modo"
		"CSGO_official_leaderboard_season_7_5v5_rank"	"Class. em Perito em Armas"
		"CSGO_official_leaderboard_season_7_xp_guardian"	"Guardião: XP obtida"
		"CSGO_official_leaderboard_season_7_xp_events"	"Eventos: XP obtida"

		// premier
		"official_leaderboard_premier_season1_name"			"1ª temporada"

		//

		"CSGO_official_leaderboard_mission_embedded"	"Classificações da missão"

		"CSGO_official_leaderboard_survival_solo"	"Classificações de amigos (solo)"
		"CSGO_official_leaderboard_survival_solo_next"		"Exibir esquadrão"
		"CSGO_official_leaderboard_survival_squads"	"Classificações de amigos (esquadrão)"
		"CSGO_official_leaderboard_survival_squads_next"	"Exibir solo"

		"CSGO_official_leaderboard_survival_title"		"Zona de Perigo: classificações"
		"CSGO_official_leaderboard_survival_solo_tab"	"Solo"
		"CSGO_official_leaderboard_survival_squads_tab"		"Esquadrão"

		"leaderboard_namelock_title"				"Cadastro de nome para as classificações"
		"leaderboard_namelock_text"					"Parabéns!<br/><br/>Você está entre os melhores! Para aparecer nas tabelas, é necessário que cadastre um nome para as classificações do Counter-Strike."
		"leaderboard_namelock_text2"				"Uma vez aprovado, o seu nome para as classificações será exibido nas tabelas."

		"leaderboard_namelock_click_submit"			"Clique em ENVIAR para <b>usar o seu nome de perfil atual no Steam</b> até o fim da temporada (sem a possibilidade de troca até lá):"
		"leaderboard_namelock_guidelines"			"O seu nome para as classificações precisa atender às <span class=\"TextSpan\">diretrizes de nomes para as classificações do Counter-Strike</span>."

		"leaderboard_namelock_button_hasname"		"Nome para as classificações: {s:leaderboard-name}"
		"leaderboard_namelock_button_needsname"		"Cadastrar nome para as classificações"

		"leaderboard_namelock_button_tooltip_submitted"	"Aprovação pendente"
		"leaderboard_namelock_button_tooltip_approved"	"Nome definido para a temporada"

		"leaderboard_namelock_submission_timeout"	"O servidor não respondeu a tempo. Tente novamente mais tarde."
		"leaderboard_namelock_submission_success"	"O seu nome para as classificações foi enviado, mas ainda precisa ser aprovado."

		"leaderboard_column_rank"					"Posição"
		"leaderboard_column_name"					"Nome"
		"leaderboard_column_wins"					"Vitórias"
		"leaderboard_column_winrate"				"% de vitórias"
		"leaderboard_column_percentile"				"Percentil"
		"leaderboard_column_rating"					"CSficação"
		"leaderboard_column_region"					"R"
		"leaderboard_column_score"					"Pontos"

		"leaderboard_title_general"					"Classificações"
		"leaderboard_title_party"					"Seu grupo"

		"leaderboard_goto_self"						"Exibir minha posição"
		"leaderboard_goto_top"						"Ir para o topo"

		"leaderboard_region_Friends"				"Amigos"

		"leaderboard_region_World"				"Mundo"
		"leaderboard_region_Europe"				"Europa (EU)"
		"leaderboard_region_Asia"				"Ásia (ÁS)"
		"leaderboard_region_Australia"			"Austrália (AU)"
		"leaderboard_region_Africa"				"África (ÁF)"
		"leaderboard_region_NorthAmerica"		"América do Norte (AN)"
		"leaderboard_region_SouthAmerica"		"América do Sul (AS)"
		"leaderboard_region_China"				"China (CN)"

		"leaderboard_region_abbr_Europe"		"<font color=\"#FFDD00\">EU</font>"
		"leaderboard_region_abbr_Asia"			"<font color=\"#fc8200\">ÁS</font>"
		"leaderboard_region_abbr_Australia"		"<font color=\"#008bfc\">AU</font>"
		"leaderboard_region_abbr_Africa"		"<font color=\"#19bf00\">ÁF</font>"
		"leaderboard_region_abbr_NorthAmerica"		"<font color=\"#d281fc\">AN</font>"
		"leaderboard_region_abbr_SouthAmerica"		"<font color=\"#02c1e3\">AS</font>"
		"leaderboard_region_abbr_China"			"<font color=\"#ff5959\">CN</font>"



		"mapwinrecord_graph_title:p"				"Vitória mais recente#|#Vitórias mais recentes"
		
		"CSGO_Operation_Maps_Season_4_Active"		"Os seguintes mapas fazem parte da Campanha Ativa: Dust II, Nuke, Mirage, Inferno, Cobblestone, Overpass e Cache."
		"CSGO_Operation_Maps_Season_4_Operation"	"Os seguintes mapas fazem parte da operação: Workout, Back Alley, Marquis, Facade, Season e Bazaar."
		
		"CSGO_Operation_Maps_Season_5_Active"		"Os seguintes mapas fazem parte da Campanha Ativa: Dust II, Train, Mirage, Inferno, Cobblestone, Overpass e Cache."
		"CSGO_Operation_Maps_Season_5_Operation"	"Os seguintes mapas fazem parte da operação: Zoo, Resort, Log, Rails, Season e Agency."
		
		"CSGO_Operation_Maps_Season_6_Active"		"Os seguintes mapas fazem parte da Campanha Ativa: Dust II, Train, Mirage, Inferno, Cobblestone, Overpass e Cache."
		"CSGO_Operation_Maps_Season_6_Operation"	"Os seguintes mapas fazem parte da operação: Coast, Cruise, Empire, Nuke, Mikla, Royal, Santorini e Tulip."
	
		"CSGO_Operation_Maps_Season_7_Active"		"Os seguintes mapas fazem parte da Campanha Ativa: Inferno, Train, Mirage, Nuke, Cobblestone, Overpass e Cache."
		"CSGO_Operation_Maps_Season_7_Operation"	"Os seguintes mapas fazem parte da operação: Austria, Shipped, Lite, Thrill, Blackgold, Agency e Insertion."

		//-------------------------------------------------------------------------------------------

		"CSGO_Event_Desc"							"Este item comemora o %s1."
		"CSGO_Event_Details_Desc"					"Obtido durante a partida de %s1 entre %s2 e %s3."
		"CSGO_Event_Details_MvpDesc"				"Obtido durante a partida de %s1 entre %s2 e %s3 e autografado por %s4, que foi destaque da respectiva rodada."
		"CSGO_Event_Details_MvpDesc_UnknownPlayer"	"Obtido durante a partida de %s1 entre %s2 e %s3 e autografado pelo jogador profissional de destaque da respectiva rodada."

		"CSGO_Special_Event_Desc_1"					"Este item comemora o lançamento do modo Zona de Perigo. Foi distribuído durante as primeiras semanas de partidas do modo no mapa Blacksite."
		"StickerKit_dz_blacksite_foil"				"Blacksite (Brilhante)"
		//-------------------------------------------------------------------------------------------
		// Economy

		"RarityTypeDesc"					"%s2 (%s1)"

		"ItemTypeDesc"						"%s2 nível %s1"			// s1 is the level number, s2 is the item type. Example: "Level 4 Medigun"
		"ItemTypeDescNoLevel"				"Nível %s1"				// s1 is the level number. Example: "Level 12"
		"ItemTypeDescKillEater_GCNoTransfer"				"*As estatísticas deste item serão zeradas quando usado na Troca Steam ou no Mercado da Comunidade"
		"ItemTypeDescKillEater"				"%s3 (%s1 e %s2)"			// s1 is the quality, s2 is the rarity, s3 is the item type
		"ItemTypeDescKillEaterAlt"			"%s2: %s1"				// "Kills: 123"

		"ItemNameUniqueFormat"				"%s2%s3"			// will turn into "The Battalion's Backup #1"; foreign languages that have gender/declension can change this to be "Shotgun #1" or whatever
		"ItemNameWithQualityFormat"			"%s2%s3 (%s1)"		// will turn into "Strange Shotgun #1"; foreign languages that have gender for adjectives can change this to be "Shotgun #1 (Strange)" or whatever
		"ItemNameCraftNumberFormat"			" Nº %s1"

		"TF_Tag_Category_Quality"	"Categoria"
		"Tag_Category_Rarity"		"Raridade"
		"Tag_Category_Weapon_Rarity" "Raridade de arma"		
		"TF_Tag_Category_Class"		"Equipe"
		"TF_Tag_Category_Type"		"Tipo"
		"TF_Tag_Crate"				"Recipiente"

		"Attrib_Selfmade_Description"	"Dado a colaboradores da Oficina Steam do Counter-Strike."
		"Attrib_Community_Description"	"Dado a colaboradores da comunidade do Counter-Strike."

		"KillEaterDescriptionNotice_Kills"			"Este item contabiliza vítimas confirmadas."
		"KillEaterDescriptionNotice_OCMVPs"			"Este item contabiliza estrelas de destaque em partidas competitivas oficiais."

		"KillEaterEventType_Kills"					"Vítimas confirmadas via StatTrak™"
		"KillEaterEventType_OCMVPs"					"★ em partidas competitivas oficiais via StatTrak™"

		"CSGO_EconAction_Preview"	"Inspecionar no jogo..."

		"CSGO_KillEater_Hud"		"StatTrak™"

		"KillEaterRank0"			"StatTrak™"
		"KillEaterRank1"			"StatTrak™"
		"KillEaterRank2"			"StatTrak™"
		"KillEaterRank3"			"StatTrak™"
		"KillEaterRank4"			"StatTrak™"
		"KillEaterRank5"			"StatTrak™"
		"KillEaterRank6"			"StatTrak™"
		"KillEaterRank7"			"StatTrak™"
		"KillEaterRank8"			"StatTrak™"
		"KillEaterRank9"			"StatTrak™"
		"KillEaterRank10"			"StatTrak™"
		"KillEaterRank11"			"StatTrak™"
		"KillEaterRank12"			"StatTrak™"

		// Item names/descriptions
		"CSGO_Ticket_CommunitySeasonOneSpring2013"					"Passe da Operação Acerto de Contas"
		"CSGO_Ticket_CommunitySeasonOneSpring2013_Desc"				"A Operação Acerto de Contas ocorreu entre os dias 25 de abril e 2 de setembro de 2013, e rendeu a criadores de mapas da comunidade mais de 180 mil dólares. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Acerto de Contas."
		"CSGO_Collectible_CommunitySeasonOneSpring2013_Coin1"		"Moeda de Desafio da Op. Acerto de Contas"
		"CSGO_Collectible_CommunitySeasonOneSpring2013_Coin1_Desc"	"Participou da Operação Acerto de Contas para apoiar criadores de mapas comunitários."
		"CSGO_Collectible_CommunitySeasonOneSpring2013_Coin2"		"Moeda de Prata da Op. Acerto de Contas"
		"CSGO_Collectible_CommunitySeasonOneSpring2013_Coin2_Desc"	"Participou da Operação Acerto de Contas por dez horas para apoiar criadores de mapas comunitários."
		"CSGO_Collectible_CommunitySeasonOneSpring2013_Coin3"		"Moeda de Ouro da Op. Acerto de Contas"
		"CSGO_Collectible_CommunitySeasonOneSpring2013_Coin3_Desc"	"Participou da Operação Acerto de Contas por 50 horas para apoiar criadores de mapas comunitários."

		"CSGO_Ticket_CommunitySeasonTwoAutumn2013"					"Passe da Operação Bravo"
		"CSGO_Ticket_CommunitySeasonTwoAutumn2013_Desc"				"A Operação Bravo ocorreu entre os dias 19 de setembro de 2013 e 5 de fevereiro de 2014. Este passe não concede mais acesso a uma Operação, mas pode ser resgatado em troca de uma Moeda da Operação Bravo."
		"CSGO_Collectible_CommunitySeasonTwoAutumn2013_Coin1"		"Moeda de Desafio da Op. Bravo"
		"CSGO_Collectible_CommunitySeasonTwoAutumn2013_Coin1_Desc"	"Participou da Operação Bravo."
		"CSGO_Collectible_CommunitySeasonTwoAutumn2013_Coin2"		"Moeda de Prata da Op. Bravo"
		"CSGO_Collectible_CommunitySeasonTwoAutumn2013_Coin2_Desc"	"Participou da Operação Bravo."
		"CSGO_Collectible_CommunitySeasonTwoAutumn2013_Coin3"		"Moeda de Ouro da Op. Bravo"
		"CSGO_Collectible_CommunitySeasonTwoAutumn2013_Coin3_Desc"	"Participou da Operação Bravo."
		
		"CSGO_Ticket_CommunitySeasonThreeSpring2014"					"Passe da Operação Fênix"
		"CSGO_Ticket_CommunitySeasonThreeSpring2014_Desc"				"A Operação Fênix ocorreu entre os dias 20 de fevereiro e 2 de junho de 2014. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Fênix."
		"CSGO_Collectible_CommunitySeasonThreeSpring2014_Coin1"		"Moeda de Desafio da Op. Fênix"
		"CSGO_Collectible_CommunitySeasonThreeSpring2014_Coin1_Desc"	"Participou da Operação Fênix."
		"CSGO_Collectible_CommunitySeasonThreeSpring2014_Coin2"		"Moeda de Prata da Op. Fênix"
		"CSGO_Collectible_CommunitySeasonThreeSpring2014_Coin2_Desc"	"Participou da Operação Fênix."
		"CSGO_Collectible_CommunitySeasonThreeSpring2014_Coin3"		"Moeda de Ouro da Op. Fênix"
		"CSGO_Collectible_CommunitySeasonThreeSpring2014_Coin3_Desc"	"Participou da Operação Fênix."

		"CSGO_Ticket_CommunitySeasonFourSummer2014"					"Passe Livre da Operação Libertação"
		"CSGO_Ticket_CommunitySeasonFourSummer2014_Desc"			"A Operação Libertação ocorreu entre os dias 2 de julho e 2 de outubro de 2014. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Libertação."
		"CSGO_Collectible_CommunitySeasonFourSummer2014_Coin1"		"Moeda de Desafio da Op. Libertação"
		"CSGO_Collectible_CommunitySeasonFourSummer2014_Coin1_Desc"	"Participou da Operação Libertação."
		"CSGO_Collectible_CommunitySeasonFourSummer2014_Coin2"		"Moeda de Prata da Op. Libertação"
		"CSGO_Collectible_CommunitySeasonFourSummer2014_Coin2_Desc"	"Participou da Operação Libertação."
		"CSGO_Collectible_CommunitySeasonFourSummer2014_Coin3"		"Moeda de Ouro da Op. Libertação"
		"CSGO_Collectible_CommunitySeasonFourSummer2014_Coin3_Desc"	"Participou da Operação Libertação."
		
		"CSGO_Ticket_CommunitySeasonFiveSummer2014"					"Passe da Operação Vanguarda"
		"CSGO_Ticket_CommunitySeasonFiveSummer2014_Desc"			"A Operação Vanguarda ocorreu entre os dias 11 de novembro de 2014 e 31 de março de 2015. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Vanguarda."
		"CSGO_Collectible_CommunitySeasonFiveSummer2014_Coin1"		"Moeda de Desafio da Op. Vanguarda"
		"CSGO_Collectible_CommunitySeasonFiveSummer2014_Coin1_Desc"	"Participou da Operação Vanguarda."
		"CSGO_Collectible_CommunitySeasonFiveSummer2014_Coin2"		"Moeda de Prata da Op. Vanguarda"
		"CSGO_Collectible_CommunitySeasonFiveSummer2014_Coin2_Desc"	"Participou da Operação Vanguarda."
		"CSGO_Collectible_CommunitySeasonFiveSummer2014_Coin3"		"Moeda de Ouro da Op. Vanguarda"
		"CSGO_Collectible_CommunitySeasonFiveSummer2014_Coin3_Desc"	"Participou da Operação Vanguarda."
		
		"CSGO_Ticket_CommunitySeasonSix2015"					"Passe da Operação Cão de Caça"
		"CSGO_Ticket_CommunitySeasonSix2015_Desc"				"A Operação Cão de Caça ocorreu entre os dias 26 de maio e 1º de outubro de 2015. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Cão de Caça."
		"CSGO_Collectible_CommunitySeasonSix2015_Coin1"			"Moeda de Desafio da Op. Cão de Caça"
		"CSGO_Collectible_CommunitySeasonSix2015_Coin1_Desc"	"Participou da Operação Cão de Caça."
		"CSGO_Collectible_CommunitySeasonSix2015_Coin2"			"Moeda de Prata da Op. Cão de Caça"
		"CSGO_Collectible_CommunitySeasonSix2015_Coin2_Desc"	"Participou da Operação Cão de Caça."
		"CSGO_Collectible_CommunitySeasonSix2015_Coin3"			"Moeda de Ouro da Op. Cão de Caça"
		"CSGO_Collectible_CommunitySeasonSix2015_Coin3_Desc"	"Participou da Operação Cão de Caça."

		"CSGO_Ticket_CommunitySeasonSeven2016"					"Passe da Operação Fogo Selvagem"
		"CSGO_Ticket_CommunitySeasonSeven2016_Desc"				"A Operação Fogo Selvagem ocorreu entre os dias 17 de fevereiro e 13 de julho de 2016. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Fogo Selvagem."
		"CSGO_Collectible_CommunitySeasonSeven2016_Coin1"			"Moeda de Desafio da Op. Fogo Selvagem"
		"CSGO_Collectible_CommunitySeasonSeven2016_Coin1_Desc"	"Participou da Operação Fogo Selvagem."
		"CSGO_Collectible_CommunitySeasonSeven2016_Coin2"			"Moeda de Prata da Op. Fogo Selvagem"
		"CSGO_Collectible_CommunitySeasonSeven2016_Coin2_Desc"	"Participou da Operação Fogo Selvagem."
		"CSGO_Collectible_CommunitySeasonSeven2016_Coin3"			"Moeda de Ouro da Op. Fogo Selvagem"
		"CSGO_Collectible_CommunitySeasonSeven2016_Coin3_Desc"	"Participou da Operação Fogo Selvagem."

   		"CSGO_Ticket_CommunitySeasonEight2017"					"Passe da Operação Hidra"
		"CSGO_Ticket_CommunitySeasonEight2017_Desc"				"A Operação Hidra ocorreu entre os dias 23 de maio e 14 de novembro de 2017. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Hidra."
		"CSGO_Collectible_CommunitySeasonEight2017_Coin1"			"Moeda de Desafio da Op. Hidra"
		"CSGO_Collectible_CommunitySeasonEight2017_Coin1_Desc"	"Participou da Operação Hidra."
		"CSGO_Collectible_CommunitySeasonEight2017_Coin2"			"Moeda de Prata da Op. Hidra"
		"CSGO_Collectible_CommunitySeasonEight2017_Coin2_Desc"	"Participou da Operação Hidra."
		"CSGO_Collectible_CommunitySeasonEight2017_Coin3"			"Moeda de Ouro da Op. Hidra"
		"CSGO_Collectible_CommunitySeasonEight2017_Coin3_Desc"	"Participou da Operação Hidra."
		"CSGO_Collectible_CommunitySeasonEight2017_Coin4"			"Moeda de Diamante da Op. Hidra"
		"CSGO_Collectible_CommunitySeasonEight2017_Coin4_Desc"	"Concluiu a Operação Hidra."

   		"CSGO_Ticket_CommunitySeasonNine2019"					"Passe Premium da Operação Teia Fragmentada"
		"CSGO_Ticket_CommunitySeasonNine2019_Desc"				"A Operação Teia Fragmentada ocorreu entre os dias 18 de novembro de 2019 e 31 de março de 2020. Este passe não concede mais acesso a uma operação, mas pode ser resgatado em troca de uma Moeda da Operação Teia Fragmentada."
		"CSGO_Collectible_CommunitySeasonNine2019_Coin1"			"Moeda de Desafio da Op. Teia Fragmentada"
		"CSGO_Collectible_CommunitySeasonNine2019_Coin1_Desc"	"Participou da Operação Teia Fragmentada."
		"CSGO_Collectible_CommunitySeasonNine2019_Coin2"			"Moeda de Prata da Op. Teia Fragmentada"
		"CSGO_Collectible_CommunitySeasonNine2019_Coin2_Desc"	"Participou da Operação Teia Fragmentada."
		"CSGO_Collectible_CommunitySeasonNine2019_Coin3"			"Moeda de Ouro da Op. Teia Fragmentada"
		"CSGO_Collectible_CommunitySeasonNine2019_Coin3_Desc"	"Participou da Operação Teia Fragmentada."
		"CSGO_Collectible_CommunitySeasonNine2019_Coin4"			"Moeda de Diamante da Op. Teia Fragmentada"
		"CSGO_Collectible_CommunitySeasonNine2019_Coin4_Desc"	"Concluiu a Operação Teia Fragmentada."
		"CSGO_Collectible_CommunitySeasonNine2019_PlusStars1"		"1 estrela da Operação Teia Fragmentada"
